"","estimate","pt","pr","covariate.set","n","m"
"470",7.70896033893929,0.1,0.5,"Minimal",150,1000
"471",6.8007176267586,0.1,0.25,"Extended",150,1000
"472",6.89662150577291,0.1,0.25,"Minimal",150,1000
"473",4.9089651834554,0.1,0.5,"Extended",150,1000
"474",5.53368264505282,0.1,0.5,"Minimal",150,1000
"475",5.95816635247939,0.1,0.25,"Extended",150,1000
"476",6.11895999388318,0.1,0.25,"Minimal",150,1000
"477",5.57219085291874,0.1,0.5,"Extended",150,1000
"478",6.63443554769558,0.1,0.5,"Minimal",150,1000
"479",5.31597940150869,0.1,0.25,"Extended",150,1000
"480",5.51214719993812,0.1,0.25,"Minimal",150,1000
"481",5.2806687827169,0.1,0.5,"Extended",150,1000
"482",5.82535056275815,0.1,0.5,"Minimal",150,1000
"483",7.46014801368747,0.1,0.25,"Extended",150,1000
"484",7.62190933715356,0.1,0.25,"Minimal",150,1000
"485",6.98275488629106,0.1,0.5,"Extended",150,1000
"486",6.77829853821303,0.1,0.5,"Minimal",150,1000
"487",6.28487050679479,0.1,0.25,"Extended",150,1000
"488",6.3156209446604,0.1,0.25,"Minimal",150,1000
"489",5.93981093547072,0.1,0.5,"Extended",150,1000
"490",6.41328690212535,0.1,0.5,"Minimal",150,1000
"491",6.46691094595807,0.1,0.25,"Extended",150,1000
"492",6.38052970014989,0.1,0.25,"Minimal",150,1000
"493",6.7262450187079,0.1,0.5,"Extended",150,1000
"494",5.83172655982827,0.1,0.5,"Minimal",150,1000
"495",7.11164890256142,0.1,0.25,"Extended",150,1000
"496",6.80421177276632,0.1,0.25,"Minimal",150,1000
"497",6.45418803245534,0.1,0.5,"Extended",150,1000
"498",7.03123070794617,0.1,0.5,"Minimal",150,1000
"499",6.98626965440482,0.1,0.25,"Extended",150,1000
"500",6.9298755877689,0.1,0.25,"Minimal",150,1000
"501",6.45730815280108,0.1,0.5,"Extended",150,1000
"502",7.03284795409575,0.1,0.5,"Minimal",150,1000
"503",6.58760847456952,0.1,0.25,"Extended",150,1000
"504",6.20061561194884,0.1,0.25,"Minimal",150,1000
"505",6.38945848258618,0.1,0.5,"Extended",150,1000
"506",5.64253277413222,0.1,0.5,"Minimal",150,1000
"507",8.16895165003344,0.1,0.25,"Extended",150,1000
"508",7.87234106945909,0.1,0.25,"Minimal",150,1000
"509",7.36697157190597,0.1,0.5,"Extended",150,1000
"510",7.78147202025126,0.1,0.5,"Minimal",150,1000
"511",6.65939374387136,0.1,0.25,"Extended",150,1000
"512",6.61217477534244,0.1,0.25,"Minimal",150,1000
"513",6.21054837939697,0.1,0.5,"Extended",150,1000
"514",6.18772856267664,0.1,0.5,"Minimal",150,1000
"515",5.791609662747,0.1,0.25,"Extended",150,1000
"516",5.98585495070409,0.1,0.25,"Minimal",150,1000
"517",4.65704873619351,0.1,0.5,"Extended",150,1000
"518",4.7873011404888,0.1,0.5,"Minimal",150,1000
"519",7.00828492874647,0.1,0.25,"Extended",150,1000
"520",6.80548623694858,0.1,0.25,"Minimal",150,1000
"521",6.43276126825809,0.1,0.5,"Extended",150,1000
"522",6.19821764218782,0.1,0.5,"Minimal",150,1000
"523",7.10634949856305,0.1,0.25,"Extended",150,1000
"524",6.88718051834774,0.1,0.25,"Minimal",150,1000
"525",6.20238755611548,0.1,0.5,"Extended",150,1000
"526",6.65389962740076,0.1,0.5,"Minimal",150,1000
"527",6.46618490240451,0.1,0.25,"Extended",150,1000
"528",6.51961152273482,0.1,0.25,"Minimal",150,1000
"529",5.15328990852821,0.1,0.5,"Extended",150,1000
"530",6.49759023789003,0.1,0.5,"Minimal",150,1000
"531",5.67889408741153,0.1,0.25,"Extended",150,1000
"532",5.82265907215317,0.1,0.25,"Minimal",150,1000
"533",5.33307930068328,0.1,0.5,"Extended",150,1000
"534",6.01277323540597,0.1,0.5,"Minimal",150,1000
"535",5.87412973351536,0.1,0.25,"Extended",150,1000
"536",5.90891049560857,0.1,0.25,"Minimal",150,1000
"537",7.91952243778628,0.1,0.5,"Extended",150,1000
"538",7.47450008814575,0.1,0.5,"Minimal",150,1000
"539",6.29166901095123,0.1,0.25,"Extended",150,1000
"540",5.95153403950326,0.1,0.25,"Minimal",150,1000
"541",7.37881823911447,0.1,0.5,"Extended",150,1000
"542",7.90812650544823,0.1,0.5,"Minimal",150,1000
"543",6.47419704567854,0.1,0.25,"Extended",150,1000
"544",6.49856954424245,0.1,0.25,"Minimal",150,1000
"545",7.00257747618232,0.1,0.5,"Extended",150,1000
"546",7.0480358757179,0.1,0.5,"Minimal",150,1000
"547",5.67417367779754,0.1,0.25,"Extended",150,1000
"548",5.49295524987118,0.1,0.25,"Minimal",150,1000
"549",6.80642248058724,0.1,0.5,"Extended",150,1000
"550",7.35987012627574,0.1,0.5,"Minimal",150,1000
"551",6.25979283148466,0.1,0.25,"Extended",150,1000
"552",6.11149490781663,0.1,0.25,"Minimal",150,1000
"553",6.39597320168551,0.1,0.5,"Extended",150,1000
"554",6.35924962669216,0.1,0.5,"Minimal",150,1000
"555",8.10954374880074,0.1,0.25,"Extended",150,1000
"556",7.20294478056695,0.1,0.25,"Minimal",150,1000
"557",7.95046127931294,0.1,0.5,"Extended",150,1000
"558",7.13528298348951,0.1,0.5,"Minimal",150,1000
"559",5.89363722480899,0.1,0.25,"Extended",150,1000
"560",6.03545273246789,0.1,0.25,"Minimal",150,1000
"561",7.21779880507011,0.1,0.5,"Extended",150,1000
"562",7.08184888505996,0.1,0.5,"Minimal",150,1000
"563",6.13962896603199,0.1,0.25,"Extended",150,1000
"564",5.87435649137873,0.1,0.25,"Minimal",150,1000
"565",5.25534624510318,0.1,0.5,"Extended",150,1000
"566",5.94628162605606,0.1,0.5,"Minimal",150,1000
"567",6.26849603715185,0.1,0.25,"Extended",150,1000
"568",6.13847205220537,0.1,0.25,"Minimal",150,1000
"569",5.845399077609,0.1,0.5,"Extended",150,1000
"570",6.2828308416381,0.1,0.5,"Minimal",150,1000
"571",5.56168060875819,0.1,0.25,"Extended",150,1000
"572",5.34917653027926,0.1,0.25,"Minimal",150,1000
"573",5.68946348514058,0.1,0.5,"Extended",150,1000
"574",6.19049957317287,0.1,0.5,"Minimal",150,1000
"575",6.65794975245906,0.1,0.25,"Extended",150,1000
"576",6.85673825743034,0.1,0.25,"Minimal",150,1000
"577",7.45166261976608,0.1,0.5,"Extended",150,1000
"578",7.13850764941346,0.1,0.5,"Minimal",150,1000
"579",7.32401471762039,0.1,0.25,"Extended",150,1000
"580",7.28378245761878,0.1,0.25,"Minimal",150,1000
"581",6.31746899844039,0.1,0.5,"Extended",150,1000
"582",6.73262245582884,0.1,0.5,"Minimal",150,1000
"583",6.26814527361136,0.1,0.25,"Extended",150,1000
"584",6.456089173691,0.1,0.25,"Minimal",150,1000
"585",6.35584844606536,0.1,0.5,"Extended",150,1000
"586",6.37257430388131,0.1,0.5,"Minimal",150,1000
"587",4.96589913437318,0.1,0.25,"Extended",150,1000
"588",5.1416509362674,0.1,0.25,"Minimal",150,1000
"589",6.79989776746272,0.1,0.5,"Extended",150,1000
"590",6.23943175174049,0.1,0.5,"Minimal",150,1000
"591",6.68241549901477,0.1,0.25,"Extended",150,1000
"592",6.94124762241831,0.1,0.25,"Minimal",150,1000
"593",7.62185288690503,0.1,0.5,"Extended",150,1000
"594",6.8897523078983,0.1,0.5,"Minimal",150,1000
"595",6.75137887379276,0.1,0.25,"Extended",150,1000
"596",6.55215269157034,0.1,0.25,"Minimal",150,1000
"597",5.79262408797234,0.1,0.5,"Extended",150,1000
"598",6.02439657597007,0.1,0.5,"Minimal",150,1000
"599",6.82328921376319,0.1,0.25,"Extended",150,1000
"600",6.69602087453809,0.1,0.25,"Minimal",150,1000
"601",7.12503152502013,0.1,0.5,"Extended",150,1000
"602",6.9024427171486,0.1,0.5,"Minimal",150,1000
"603",6.53978097461266,0.1,0.25,"Extended",150,1000
"604",6.41818411589049,0.1,0.25,"Minimal",150,1000
"605",6.40309286352098,0.1,0.5,"Extended",150,1000
"606",6.27753383634297,0.1,0.5,"Minimal",150,1000
"607",5.20760083763521,0.1,0.25,"Extended",150,1000
"608",5.15459673134143,0.1,0.25,"Minimal",150,1000
"609",5.45830700516435,0.1,0.5,"Extended",150,1000
"610",5.20731053067994,0.1,0.5,"Minimal",150,1000
"611",5.99226302042438,0.1,0.25,"Extended",150,1000
"612",5.67561369451929,0.1,0.25,"Minimal",150,1000
"613",6.4050347535395,0.1,0.5,"Extended",150,1000
"614",6.36479530128292,0.1,0.5,"Minimal",150,1000
"615",4.589638134585,0.1,0.25,"Extended",150,1000
"616",4.7108953911493,0.1,0.25,"Minimal",150,1000
"617",7.35251312714597,0.1,0.5,"Extended",150,1000
"618",7.07140446152327,0.1,0.5,"Minimal",150,1000
"619",5.01056131052495,0.1,0.25,"Extended",150,1000
"620",5.05408412121001,0.1,0.25,"Minimal",150,1000
"621",5.71338592860857,0.1,0.5,"Extended",150,1000
"622",5.86537478303564,0.1,0.5,"Minimal",150,1000
"623",8.25780837177655,0.1,0.25,"Extended",150,1000
"624",7.93155064964645,0.1,0.25,"Minimal",150,1000
"625",6.19021056801804,0.1,0.5,"Extended",150,1000
"626",6.09125513266413,0.1,0.5,"Minimal",150,1000
"627",6.24402941658457,0.1,0.25,"Extended",150,1000
"628",6.17083731613601,0.1,0.25,"Minimal",150,1000
"629",8.32261100058538,0.1,0.5,"Extended",150,1000
"630",7.38284313783253,0.1,0.5,"Minimal",150,1000
"631",6.0001183596591,0.1,0.25,"Extended",150,1000
"632",6.40732527430838,0.1,0.25,"Minimal",150,1000
"633",5.32862126476167,0.1,0.5,"Extended",150,1000
"634",6.41132713420353,0.1,0.5,"Minimal",150,1000
"635",6.45377695715903,0.1,0.25,"Extended",150,1000
"636",6.528963244811,0.1,0.25,"Minimal",150,1000
"637",6.26245058985567,0.1,0.5,"Extended",150,1000
"638",6.34710490086385,0.1,0.5,"Minimal",150,1000
"639",6.47593613968126,0.1,0.25,"Extended",150,1000
"640",6.7711469355126,0.1,0.25,"Minimal",150,1000
"641",8.2796365241285,0.1,0.5,"Extended",150,1000
"642",7.72331716887159,0.1,0.5,"Minimal",150,1000
"643",5.57568476342646,0.1,0.25,"Extended",150,1000
"644",5.68804597526638,0.1,0.25,"Minimal",150,1000
"645",5.96507386263954,0.1,0.5,"Extended",150,1000
"646",6.41417996982322,0.1,0.5,"Minimal",150,1000
"647",5.93402247650712,0.1,0.25,"Extended",150,1000
"648",5.69008912323727,0.1,0.25,"Minimal",150,1000
"649",6.33678084752522,0.1,0.5,"Extended",150,1000
"650",6.75245328555039,0.1,0.5,"Minimal",150,1000
"651",7.47492033829176,0.1,0.25,"Extended",150,1000
"652",7.73863510809543,0.1,0.25,"Minimal",150,1000
"653",6.94783521060911,0.1,0.5,"Extended",150,1000
"654",6.77355779540544,0.1,0.5,"Minimal",150,1000
"655",5.27815955664898,0.1,0.25,"Extended",150,1000
"656",4.72088879288911,0.1,0.25,"Minimal",150,1000
"657",6.40032085698154,0.1,0.5,"Extended",150,1000
"658",6.13972262190424,0.1,0.5,"Minimal",150,1000
"659",6.91838150440113,0.1,0.25,"Extended",150,1000
"660",6.84954833219101,0.1,0.25,"Minimal",150,1000
"661",5.54842237105841,0.1,0.5,"Extended",150,1000
"662",5.11851993844759,0.1,0.5,"Minimal",150,1000
"663",7.88123556036118,0.1,0.25,"Extended",150,1000
"664",7.65565462126287,0.1,0.25,"Minimal",150,1000
"665",7.44923173366721,0.1,0.5,"Extended",150,1000
"666",7.81538250741141,0.1,0.5,"Minimal",150,1000
"667",6.29645251715859,0.1,0.25,"Extended",150,1000
"668",6.40510056378892,0.1,0.25,"Minimal",150,1000
"669",5.2835787832541,0.1,0.5,"Extended",150,1000
"670",4.95884491854052,0.1,0.5,"Minimal",150,1000
"671",8.12455153720459,0.1,0.25,"Extended",150,1000
"672",7.9659023167452,0.1,0.25,"Minimal",150,1000
"673",5.51968560484573,0.1,0.5,"Extended",150,1000
"674",6.893593200527,0.1,0.5,"Minimal",150,1000
"675",5.61988524661894,0.1,0.25,"Extended",150,1000
"676",5.87652540382568,0.1,0.25,"Minimal",150,1000
"677",5.89269605788396,0.1,0.5,"Extended",150,1000
"678",6.51764641517568,0.1,0.5,"Minimal",150,1000
"679",6.11561012135941,0.1,0.25,"Extended",150,1000
"680",6.13156214492824,0.1,0.25,"Minimal",150,1000
"681",5.76004305314037,0.1,0.5,"Extended",150,1000
"682",5.77277863905349,0.1,0.5,"Minimal",150,1000
"683",5.6316871378214,0.1,0.25,"Extended",150,1000
"684",5.64530365055184,0.1,0.25,"Minimal",150,1000
"685",7.07571517915344,0.1,0.5,"Extended",150,1000
"686",6.33994940064959,0.1,0.5,"Minimal",150,1000
"687",6.00571519635884,0.1,0.25,"Extended",150,1000
"688",5.59136836938269,0.1,0.25,"Minimal",150,1000
"689",7.37252837977541,0.1,0.5,"Extended",150,1000
"690",7.73945192366559,0.1,0.5,"Minimal",150,1000
"691",6.18142681929645,0.1,0.25,"Extended",150,1000
"692",6.19915601193879,0.1,0.25,"Minimal",150,1000
"693",6.59857586170224,0.1,0.5,"Extended",150,1000
"694",6.58284600631413,0.1,0.5,"Minimal",150,1000
"695",7.09122584546361,0.1,0.25,"Extended",150,1000
"696",6.96994180970968,0.1,0.25,"Minimal",150,1000
"697",7.08404274251406,0.1,0.5,"Extended",150,1000
"698",7.44288804149748,0.1,0.5,"Minimal",150,1000
"699",6.21364825787405,0.1,0.25,"Extended",150,1000
"700",6.06113495049613,0.1,0.25,"Minimal",150,1000
"701",7.98601611360465,0.1,0.5,"Extended",150,1000
"702",7.45490504370723,0.1,0.5,"Minimal",150,1000
"703",6.64379907135674,0.1,0.25,"Extended",150,1000
"704",6.49017760722004,0.1,0.25,"Minimal",150,1000
"705",6.94625068707552,0.1,0.5,"Extended",150,1000
"706",6.42446952300674,0.1,0.5,"Minimal",150,1000
"707",5.69367879415552,0.1,0.25,"Extended",150,1000
"708",5.66908722658206,0.1,0.25,"Minimal",150,1000
"709",6.77229700738813,0.1,0.5,"Extended",150,1000
"710",6.287762182068,0.1,0.5,"Minimal",150,1000
"711",7.76370896149721,0.1,0.25,"Extended",150,1000
"712",7.34174711334379,0.1,0.25,"Minimal",150,1000
"713",6.77109688105002,0.1,0.5,"Extended",150,1000
"714",6.42771488678883,0.1,0.5,"Minimal",150,1000
"715",5.91276099677597,0.1,0.25,"Extended",150,1000
"716",6.02224442919945,0.1,0.25,"Minimal",150,1000
"717",6.2897372305486,0.1,0.5,"Extended",150,1000
"718",6.54251032468949,0.1,0.5,"Minimal",150,1000
"719",7.52596511225214,0.1,0.25,"Extended",150,1000
"720",7.47737866607206,0.1,0.25,"Minimal",150,1000
"721",5.87638734338535,0.1,0.5,"Extended",150,1000
"722",6.47461581228298,0.1,0.5,"Minimal",150,1000
"723",7.07472835177473,0.1,0.25,"Extended",150,1000
"724",7.24133461501033,0.1,0.25,"Minimal",150,1000
"725",7.86151199044617,0.1,0.5,"Extended",150,1000
"726",7.23321211431343,0.1,0.5,"Minimal",150,1000
"727",5.71032735511365,0.1,0.25,"Extended",150,1000
"728",5.69483096133337,0.1,0.25,"Minimal",150,1000
"729",7.18175185741088,0.1,0.5,"Extended",150,1000
"730",6.94563332686844,0.1,0.5,"Minimal",150,1000
"731",5.36137494536266,0.1,0.25,"Extended",150,1000
"732",5.42267453289568,0.1,0.25,"Minimal",150,1000
"733",4.64153357463841,0.1,0.5,"Extended",150,1000
"734",5.48998817356494,0.1,0.5,"Minimal",150,1000
"735",7.87083500302532,0.1,0.25,"Extended",150,1000
"736",7.49071556969189,0.1,0.25,"Minimal",150,1000
"737",6.18867234032059,0.1,0.5,"Extended",150,1000
"738",6.97556567615029,0.1,0.5,"Minimal",150,1000
"739",6.50921243091521,0.1,0.25,"Extended",150,1000
"740",6.65369497700622,0.1,0.25,"Minimal",150,1000
"741",7.00858712172451,0.1,0.5,"Extended",150,1000
"742",6.57028030380954,0.1,0.5,"Minimal",150,1000
"743",6.37164229960296,0.1,0.25,"Extended",150,1000
"744",6.55790157335888,0.1,0.25,"Minimal",150,1000
"745",6.64551388854513,0.1,0.5,"Extended",150,1000
"746",6.93326476383075,0.1,0.5,"Minimal",150,1000
"747",5.69710725193022,0.1,0.25,"Extended",150,1000
"748",5.94026928648533,0.1,0.25,"Minimal",150,1000
"749",7.25147649276843,0.1,0.5,"Extended",150,1000
"750",6.40255679479244,0.1,0.5,"Minimal",150,1000
"751",7.03605251120187,0.1,0.25,"Extended",150,1000
"752",7.11360120627704,0.1,0.25,"Minimal",150,1000
"753",6.34645850836737,0.1,0.5,"Extended",150,1000
"754",6.79801854110706,0.1,0.5,"Minimal",150,1000
"755",6.86115402243323,0.1,0.25,"Extended",150,1000
"756",7.15534613320333,0.1,0.25,"Minimal",150,1000
"757",6.59082140054836,0.1,0.5,"Extended",150,1000
"758",6.24675771674226,0.1,0.5,"Minimal",150,1000
"759",5.45002368391735,0.1,0.25,"Extended",150,1000
"760",5.64424979218323,0.1,0.25,"Minimal",150,1000
"761",5.52390419693297,0.1,0.5,"Extended",150,1000
"762",5.86957040769776,0.1,0.5,"Minimal",150,1000
"763",6.25630120372524,0.1,0.25,"Extended",150,1000
"764",6.14191547417915,0.1,0.25,"Minimal",150,1000
"765",5.73655057480123,0.1,0.5,"Extended",150,1000
"766",6.65688864204794,0.1,0.5,"Minimal",150,1000
"767",7.45352057779237,0.1,0.25,"Extended",150,1000
"768",7.27551990611147,0.1,0.25,"Minimal",150,1000
"769",6.4041395457032,0.1,0.5,"Extended",150,1000
"770",6.54017091423258,0.1,0.5,"Minimal",150,1000
"771",8.28403503323851,0.1,0.25,"Extended",150,1000
"772",7.47109973630586,0.1,0.25,"Minimal",150,1000
"773",4.92810992820441,0.1,0.5,"Extended",150,1000
"774",5.27041741474305,0.1,0.5,"Minimal",150,1000
"775",6.98008119062107,0.1,0.25,"Extended",150,1000
"776",6.73676947271788,0.1,0.25,"Minimal",150,1000
"777",7.16495009954347,0.1,0.5,"Extended",150,1000
"778",7.07936786037361,0.1,0.5,"Minimal",150,1000
"779",6.8648433713691,0.1,0.25,"Extended",150,1000
"780",6.98065744911929,0.1,0.25,"Minimal",150,1000
"781",5.65547639287638,0.1,0.5,"Extended",150,1000
"782",4.97362087732987,0.1,0.5,"Minimal",150,1000
"783",6.52656529443799,0.1,0.25,"Extended",150,1000
"784",6.50376417910932,0.1,0.25,"Minimal",150,1000
"785",6.33125764332557,0.1,0.5,"Extended",150,1000
"786",6.27827895245286,0.1,0.5,"Minimal",150,1000
"787",6.4414612588619,0.1,0.25,"Extended",150,1000
"788",6.59923575849908,0.1,0.25,"Minimal",150,1000
"789",6.51618280482317,0.1,0.5,"Extended",150,1000
"790",6.91058047286484,0.1,0.5,"Minimal",150,1000
"791",7.48372962361467,0.1,0.25,"Extended",150,1000
"792",6.87303731556304,0.1,0.25,"Minimal",150,1000
"793",6.10439226502627,0.1,0.5,"Extended",150,1000
"794",5.58170033764967,0.1,0.5,"Minimal",150,1000
"795",8.52678978537971,0.1,0.25,"Extended",150,1000
"796",7.70836069550211,0.1,0.25,"Minimal",150,1000
"797",6.56824854240555,0.1,0.5,"Extended",150,1000
"798",6.58142023765369,0.1,0.5,"Minimal",150,1000
"799",5.51227480098802,0.1,0.25,"Extended",150,1000
"800",5.44330795803488,0.1,0.25,"Minimal",150,1000
"801",5.34172161561888,0.1,0.5,"Extended",150,1000
"802",5.82170609590095,0.1,0.5,"Minimal",150,1000
"803",7.70829395233471,0.1,0.25,"Extended",150,1000
"804",7.46045533202934,0.1,0.25,"Minimal",150,1000
"805",6.73378836836462,0.1,0.5,"Extended",150,1000
"806",7.08440668325996,0.1,0.5,"Minimal",150,1000
"807",7.39802162237607,0.1,0.25,"Extended",150,1000
"808",7.24497380587951,0.1,0.25,"Minimal",150,1000
"809",6.67282269415618,0.1,0.5,"Extended",150,1000
"810",6.35353203651366,0.1,0.5,"Minimal",150,1000
"811",5.54255000154362,0.1,0.25,"Extended",150,1000
"812",5.7044304529694,0.1,0.25,"Minimal",150,1000
"813",5.54573632487591,0.1,0.5,"Extended",150,1000
"814",5.86711355180729,0.1,0.5,"Minimal",150,1000
"815",6.15443845795539,0.1,0.25,"Extended",150,1000
"816",6.41365592376521,0.1,0.25,"Minimal",150,1000
"817",7.42874015921948,0.1,0.5,"Extended",150,1000
"818",7.42696857612243,0.1,0.5,"Minimal",150,1000
"819",6.94644129275666,0.1,0.25,"Extended",150,1000
"820",7.24533173835897,0.1,0.25,"Minimal",150,1000
"821",7.05752809995103,0.1,0.5,"Extended",150,1000
"822",7.51522916099059,0.1,0.5,"Minimal",150,1000
"823",5.68765856238535,0.1,0.25,"Extended",150,1000
"824",5.76318548719138,0.1,0.25,"Minimal",150,1000
"825",6.96546891857702,0.1,0.5,"Extended",150,1000
"826",7.30242318047106,0.1,0.5,"Minimal",150,1000
"827",6.85077177217825,0.1,0.25,"Extended",150,1000
"828",6.75907943731129,0.1,0.25,"Minimal",150,1000
"829",7.1682048802359,0.1,0.5,"Extended",150,1000
"830",6.97549709710133,0.1,0.5,"Minimal",150,1000
"831",7.07972043433955,0.1,0.25,"Extended",150,1000
"832",6.97863996921731,0.1,0.25,"Minimal",150,1000
"833",7.57078790969833,0.1,0.5,"Extended",150,1000
"834",7.14680785015284,0.1,0.5,"Minimal",150,1000
"835",6.8421540600038,0.1,0.25,"Extended",150,1000
"836",6.89747503599886,0.1,0.25,"Minimal",150,1000
"837",6.29646965185752,0.1,0.5,"Extended",150,1000
"838",6.31955121780475,0.1,0.5,"Minimal",150,1000
"839",6.90576996141036,0.1,0.25,"Extended",150,1000
"840",6.94134197306069,0.1,0.25,"Minimal",150,1000
"841",5.09688470791311,0.1,0.5,"Extended",150,1000
"842",5.07933695783536,0.1,0.5,"Minimal",150,1000
"843",5.70859671928171,0.1,0.25,"Extended",150,1000
"844",5.81609190964336,0.1,0.25,"Minimal",150,1000
"845",7.13945867187827,0.1,0.5,"Extended",150,1000
"846",6.85316970318271,0.1,0.5,"Minimal",150,1000
"847",4.87489364558324,0.1,0.25,"Extended",150,1000
"848",5.20491132209319,0.1,0.25,"Minimal",150,1000
"849",7.13510740965159,0.1,0.5,"Extended",150,1000
"850",6.8937208575586,0.1,0.5,"Minimal",150,1000
"851",6.4686013661516,0.1,0.25,"Extended",150,1000
"852",6.06704279568657,0.1,0.25,"Minimal",150,1000
"853",6.23144042520302,0.1,0.5,"Extended",150,1000
"854",5.44658054579156,0.1,0.5,"Minimal",150,1000
"855",5.90364186328387,0.1,0.25,"Extended",150,1000
"856",6.1998204079735,0.1,0.25,"Minimal",150,1000
"857",6.51614590749957,0.1,0.5,"Extended",150,1000
"858",6.57757244753381,0.1,0.5,"Minimal",150,1000
"859",5.33337997035103,0.1,0.25,"Extended",150,1000
"860",5.48977272285051,0.1,0.25,"Minimal",150,1000
"861",7.38698341130024,0.1,0.5,"Extended",150,1000
"862",7.05170624930832,0.1,0.5,"Minimal",150,1000
"863",5.2527413542408,0.1,0.25,"Extended",150,1000
"864",5.08348540343632,0.1,0.25,"Minimal",150,1000
"865",6.72814779487979,0.1,0.5,"Extended",150,1000
"866",6.66936959633835,0.1,0.5,"Minimal",150,1000
"867",6.80919317197782,0.1,0.25,"Extended",150,1000
"868",7.40194681850905,0.1,0.25,"Minimal",150,1000
"869",5.96219437217146,0.1,0.5,"Extended",150,1000
"870",6.04322490609581,0.1,0.5,"Minimal",150,1000
"871",6.70327883506379,0.1,0.25,"Extended",150,1000
"872",6.44456115016366,0.1,0.25,"Minimal",150,1000
"873",7.33177937252926,0.1,0.5,"Extended",150,1000
"874",6.89812288640697,0.1,0.5,"Minimal",150,1000
"875",6.2737431889953,0.1,0.25,"Extended",150,1000
"876",5.91921118496706,0.1,0.25,"Minimal",150,1000
"877",5.99416974334047,0.1,0.5,"Extended",150,1000
"878",6.16481165494881,0.1,0.5,"Minimal",150,1000
"879",5.88348261966783,0.1,0.25,"Extended",150,1000
"880",6.08690883341518,0.1,0.25,"Minimal",150,1000
"881",6.70515643095947,0.1,0.5,"Extended",150,1000
"882",7.28847471861605,0.1,0.5,"Minimal",150,1000
"883",6.58588280316701,0.1,0.25,"Extended",150,1000
"884",6.4077179918,0.1,0.25,"Minimal",150,1000
"885",7.68393693764018,0.1,0.5,"Extended",150,1000
"886",7.34748759310817,0.1,0.5,"Minimal",150,1000
